time_period,ref_area,freq,measure,unit_measure,activity,adjustment,transformation,time_horiz,methodology,obs_value,unit_mult,decimals,obs_status
2016-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.80379,0,2,A
2016-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.78657,0,2,A
2016-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.81544,0,2,A
2016-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.90438,0,2,A
2016-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.0757,0,2,A
2016-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.2913,0,2,A
2016-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.4837,0,2,A
2016-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.6349,0,2,A
2016-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.7448,0,2,A
2017-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8065,0,2,A
2017-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8407,0,2,A
2017-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8611,0,2,A
2017-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8848,0,2,A
2017-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.9289,0,2,A
2017-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.9572,0,2,A
2017-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.9536,0,2,A
2017-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.9109,0,2,A
2017-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8332,0,2,A
2017-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.7039,0,2,A
2017-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.5443,0,2,A
2017-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.3847,0,2,A
2018-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.2352,0,2,A
2018-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.1033,0,2,A
2018-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.99052,0,2,A
2018-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.89045,0,2,A
2018-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.77869,0,2,A
2018-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.60356,0,2,A
2018-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.34945,0,2,A
2018-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.021,0,2,A
2018-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.63905,0,2,A
2018-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.26451,0,2,A
2018-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.92789,0,2,A
2018-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.66175,0,2,A
2019-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.4937,0,2,A
2019-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.42766,0,2,A
2019-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.42782,0,2,A
2019-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.45639,0,2,A
2019-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.48673,0,2,A
2019-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.49316,0,2,A
2019-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.47362,0,2,A
2019-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.43406,0,2,A
2019-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.41632,0,2,A
2019-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.47449,0,2,A
2019-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.65047,0,2,A
2019-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.94405,0,2,A
2020-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.34612,0,2,A
2020-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.84647,0,2,A
2020-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,95.71002,0,2,A
2020-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,87.1121,0,2,A
2020-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,89.05284,0,2,A
2020-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,94.7194,0,2,A
2020-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.16376,0,2,A
2020-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.0498,0,2,A
2020-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.56925,0,2,A
2020-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.1212,0,2,A
2020-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.06581,0,2,A
2020-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.95261,0,2,A
2021-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.74785,0,2,A
2021-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.51395,0,2,A
2021-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.5093,0,2,A
2021-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,101.17,0,2,A
2021-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,101.6505,0,2,A
2021-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,102.0056,0,2,A
2021-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,102.1977,0,2,A
2021-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,102.2397,0,2,A
2021-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,102.1678,0,2,A
2021-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,102.0135,0,2,A
2021-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,101.7489,0,2,A
2021-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,101.3078,0,2,A
2022-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.6492,0,2,A
2022-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.80833,0,2,A
2022-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.9063,0,2,A
2022-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.07664,0,2,A
2022-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.3798,0,2,A
2022-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.83005,0,2,A
2022-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.43016,0,2,A
2022-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.17306,0,2,A
2022-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.09716,0,2,A
2022-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.26241,0,2,A
2022-11,GBR,M,LI,IX,_Z,AA,IX,_Z,H,96.63077,0,2,A
2022-12,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.12589,0,2,A
2023-01,GBR,M,LI,IX,_Z,AA,IX,_Z,H,97.6887,0,2,A
2023-02,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.26028,0,2,A
2023-03,GBR,M,LI,IX,_Z,AA,IX,_Z,H,98.76752,0,2,A
2023-04,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.20866,0,2,A
2023-05,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.57121,0,2,A
2023-06,GBR,M,LI,IX,_Z,AA,IX,_Z,H,99.8673,0,2,A
2023-07,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.1217,0,2,A
2023-08,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.3686,0,2,A
2023-09,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.6117,0,2,A
2023-10,GBR,M,LI,IX,_Z,AA,IX,_Z,H,100.8331,0,2,A
1990-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.3057,0,2,A
1990-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.2328,0,2,A
1990-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.1282,0,2,A
1990-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.9761,0,2,A
1990-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7784,0,2,A
1990-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.5156,0,2,A
1990-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1822,0,2,A
1990-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7934,0,2,A
1990-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3936,0,2,A
1990-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0537,0,2,A
1990-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.80729,0,2,A
1990-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.66303,0,2,A
1991-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.60137,0,2,A
1991-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.606,0,2,A
1991-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.64922,0,2,A
1991-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.68789,0,2,A
1991-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.7058,0,2,A
1991-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.69486,0,2,A
1991-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.65324,0,2,A
1991-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.59074,0,2,A
1991-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.51512,0,2,A
1991-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.43021,0,2,A
1991-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.37585,0,2,A
1991-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.35812,0,2,A
1992-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.37954,0,2,A
1992-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.4215,0,2,A
1992-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.44462,0,2,A
1992-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.43816,0,2,A
1992-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.39476,0,2,A
1992-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.28455,0,2,A
1992-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.10206,0,2,A
1992-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.85465,0,2,A
1992-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.55096,0,2,A
1992-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.20076,0,2,A
1992-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.83038,0,2,A
1992-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.47471,0,2,A
1993-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.18147,0,2,A
1993-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,96.99638,0,2,A
1993-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,96.90531,0,2,A
1993-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,96.88419,0,2,A
1993-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,96.92361,0,2,A
1993-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.02753,0,2,A
1993-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.20838,0,2,A
1993-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.47211,0,2,A
1993-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.80798,0,2,A
1993-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.19691,0,2,A
1993-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.62501,0,2,A
1993-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.08647,0,2,A
1994-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.562,0,2,A
1994-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0269,0,2,A
1994-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4611,0,2,A
1994-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8289,0,2,A
1994-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1065,0,2,A
1994-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3115,0,2,A
1994-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.4749,0,2,A
1994-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.6118,0,2,A
1994-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7134,0,2,A
1994-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7679,0,2,A
1994-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7658,0,2,A
1994-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7004,0,2,A
1995-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.5721,0,2,A
1995-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3941,0,2,A
1995-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1814,0,2,A
1995-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9335,0,2,A
1995-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.63,0,2,A
1995-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2608,0,2,A
1995-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.85296,0,2,A
1995-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.44801,0,2,A
1995-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.07116,0,2,A
1995-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.7677,0,2,A
1995-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.56715,0,2,A
1995-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.47449,0,2,A
1996-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.47894,0,2,A
1996-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.51727,0,2,A
1996-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.548,0,2,A
1996-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.55244,0,2,A
1996-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.52711,0,2,A
1996-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.47388,0,2,A
1996-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.38648,0,2,A
1996-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.28365,0,2,A
1996-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.15566,0,2,A
1996-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.0265,0,2,A
1996-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.92682,0,2,A
1996-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.90845,0,2,A
1997-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.97646,0,2,A
1997-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.1251,0,2,A
1997-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.30975,0,2,A
1997-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.50642,0,2,A
1997-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.71511,0,2,A
1997-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.93282,0,2,A
1997-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.13368,0,2,A
1997-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.31217,0,2,A
1997-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.46436,0,2,A
1997-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.58629,0,2,A
1997-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.69774,0,2,A
1997-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.82236,0,2,A
1998-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.96699,0,2,A
1998-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1476,0,2,A
1998-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3529,0,2,A
1998-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5439,0,2,A
1998-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6995,0,2,A
1998-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.787,0,2,A
1998-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7884,0,2,A
1998-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7027,0,2,A
1998-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5406,0,2,A
1998-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3203,0,2,A
1998-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1157,0,2,A
1998-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.95779,0,2,A
1999-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.8604,0,2,A
1999-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.82098,0,2,A
1999-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.85641,0,2,A
1999-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.99491,0,2,A
1999-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2246,0,2,A
1999-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5337,0,2,A
1999-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8957,0,2,A
1999-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2496,0,2,A
1999-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.5627,0,2,A
1999-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.836,0,2,A
1999-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.0739,0,2,A
1999-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.2792,0,2,A
2000-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.4697,0,2,A
2000-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.6528,0,2,A
2000-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.8162,0,2,A
2000-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9418,0,2,A
2000-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,103.0256,0,2,A
2000-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,103.0719,0,2,A
2000-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,103.0746,0,2,A
2000-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,103.04,0,2,A
2000-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9789,0,2,A
2000-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.8851,0,2,A
2000-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.75,0,2,A
2000-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.5698,0,2,A
2001-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.3445,0,2,A
2001-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.0689,0,2,A
2001-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7451,0,2,A
2001-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3867,0,2,A
2001-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.994,0,2,A
2001-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5683,0,2,A
2001-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1256,0,2,A
2001-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.70711,0,2,A
2001-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.36049,0,2,A
2001-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.13736,0,2,A
2001-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.05186,0,2,A
2001-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.08694,0,2,A
2002-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.18398,0,2,A
2002-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.2882,0,2,A
2002-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.36624,0,2,A
2002-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.38137,0,2,A
2002-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.31307,0,2,A
2002-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.15933,0,2,A
2002-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.96043,0,2,A
2002-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.74335,0,2,A
2002-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.52768,0,2,A
2002-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.34103,0,2,A
2002-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.17205,0,2,A
2002-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.98875,0,2,A
2003-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.775,0,2,A
2003-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.55357,0,2,A
2003-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.37551,0,2,A
2003-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.2868,0,2,A
2003-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.28942,0,2,A
2003-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.37138,0,2,A
2003-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.51713,0,2,A
2003-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.70088,0,2,A
2003-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.91277,0,2,A
2003-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.14697,0,2,A
2003-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.39233,0,2,A
2003-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.61971,0,2,A
2004-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.81705,0,2,A
2004-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.98276,0,2,A
2004-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.1244,0,2,A
2004-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.2443,0,2,A
2004-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.35313,0,2,A
2004-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.45064,0,2,A
2004-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.54201,0,2,A
2004-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.62721,0,2,A
2004-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.70822,0,2,A
2004-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.77673,0,2,A
2004-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.82368,0,2,A
2004-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.83689,0,2,A
2005-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.81403,0,2,A
2005-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.76733,0,2,A
2005-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.71101,0,2,A
2005-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.66256,0,2,A
2005-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.64934,0,2,A
2005-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.68466,0,2,A
2005-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.75798,0,2,A
2005-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.868,0,2,A
2005-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0047,0,2,A
2005-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1687,0,2,A
2005-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3794,0,2,A
2005-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6133,0,2,A
2006-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8333,0,2,A
2006-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.0162,0,2,A
2006-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1474,0,2,A
2006-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2377,0,2,A
2006-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2923,0,2,A
2006-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3459,0,2,A
2006-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.4246,0,2,A
2006-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.544,0,2,A
2006-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.6976,0,2,A
2006-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.8867,0,2,A
2006-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.0894,0,2,A
2006-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.2897,0,2,A
2007-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.4778,0,2,A
2007-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.6386,0,2,A
2007-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.7724,0,2,A
2007-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.89,0,2,A
2007-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9813,0,2,A
2007-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,103.0229,0,2,A
2007-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9962,0,2,A
2007-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.8964,0,2,A
2007-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.7436,0,2,A
2007-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.552,0,2,A
2007-11,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.3186,0,2,A
2007-12,FRA,M,LI,IX,_Z,AA,IX,_Z,H,102.0457,0,2,A
2008-01,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7196,0,2,A
2008-02,FRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3673,0,2,A
2008-03,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9874,0,2,A
2008-04,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5695,0,2,A
2008-05,FRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0898,0,2,A
2008-06,FRA,M,LI,IX,_Z,AA,IX,_Z,H,99.54404,0,2,A
2008-07,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.93774,0,2,A
2008-08,FRA,M,LI,IX,_Z,AA,IX,_Z,H,98.27895,0,2,A
2008-09,FRA,M,LI,IX,_Z,AA,IX,_Z,H,97.57365,0,2,A
2008-10,FRA,M,LI,IX,_Z,AA,IX,_Z,H,96.86243,0,2,A
